index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty
1.0,tecno,Tecno Megabook T1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),23990.0,63.0,intel,core i3,2.0,4.0,,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
2.0,tecno,Tecno Megabook T1 Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),35990.0,67.0,intel,core i7,4.0,8.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
3.0,hp,HP Victus 15-fb0157AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51100.0,73.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,amd,dedicated,False,,1920.0,1080.0,windows,1
4.0,acer,Acer Extensa EX214-53 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),39990.0,62.0,intel,core i5,12.0,,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
5.0,lenovo,Lenovo V15 82KDA01BIH Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/ Win11 Home),28580.0,62.0,amd,ryzen 3,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
6.0,apple,,70990.0,,apple,m1,8.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,apple,apple,False,13.3,2560.0,1600.0,mac,1
7.0,infinix,Infinix INBook Y2 Plus Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),34990.0,56.0,intel,core i5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
8.0,asus,Asus TUF Gaming F15 FX506HF-HN024W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),49990.0,70.0,intel,core i5,6.0,12.0,,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
9.0,hp,HP 15s-fq5007TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36990.0,60.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,,intel,integrated,False,15.6,1920.0,1080.0,windows,1
10.0,infinix,Infinix Zerobook 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11 Home),59990.0,71.0,intel,core i9,14.0,20.0,32.0,SSD,1024.0,No secondary storage,,intel,integrated,False,15.6,1920.0,,windows,1
11.0,dell,Dell Inspiron 3520 D560896WIN9B Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34990.0,60.0,intel,,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
12.0,,Samsung Galaxy Book2 Pro 13 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64990.0,68.0,intel,core i5,,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,13.3,1080.0,1920.0,windows,1
13.0,msi,MSI Thin GF63 12UC-846IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graphics),52990.0,71.0,,core i5,,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,2
14.0,asus,Asus Vivobook 16X 2022 M1603QA-MB711WS Laptop (Ryzen 7-5800H/ 16GB/ 512GB SSD/ Win11 Home),57390.0,71.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,16.0,1920.0,1200.0,windows,1
15.0,lenovo,Lenovo IdeaPad Slim 3 82H803LKIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),,66.0,intel,core i5,4.0,,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
16.0,hp,HP Omen 16-wf1025TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),,85.0,intel,core i7,20.0,28.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.1,2560.0,1440.0,windows,1
17.0,lenovo,Lenovo V15 G3 IAP 82TTA08AIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/Win11),49990.0,59.0,intel,core i7,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
18.0,asus,Asus TUF Gaming F15 FX506HE-HN385WS Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),75990.0,76.0,intel,core i7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
19.0,hp,HP Victus 15-fb1017AX Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),55490.0,,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,,dedicated,False,15.6,1920.0,1080.0,windows,1
20.0,,Wings Nuvobook V1 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),27990.0,,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1080.0,1920.0,windows,
21.0,hp,HP 255 G9 840T7PA Laptop (AMD Athlon Silver-3050U/ 4GB/ 256GB SSD/ DOS),19299.0,49.0,amd,other,2.0,2.0,4.0,SSD,256.0,No secondary storage,0.0,amd,integrated,False,15.6,1366.0,768.0,dos,1
22.0,lenovo,Lenovo V15 G4 82YU00W7IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),27990.0,59.0,amd,ryzen 3,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
23.0,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 48GB/ 1TB SSD/ macOS),399900.0,,apple,m3,16.0,16.0,8.0,SSD,1024.0,No secondary storage,0.0,apple,apple,False,16.2,3456.0,2234.0,mac,1
24.0,asus,Asus Vivobook 15 X1502ZA-EJ385WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),39990.0,57.0,intel,core i3,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
,asus,Asus VivoBook 15 X1500EA-EJ311W Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),27990.0,,intel,core i3,2.0,4.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
26.0,acer,Acer Nitro V ANV15-51 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),77990.0,63.0,intel,core i5,8.0,,16.0,SSD,512.0,No secondary storage,,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
27.0,hp,HP Victus 16-s0094AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),78990.0,77.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,,nvidia,dedicated,False,16.1,1920.0,1080.0,windows,1
28.0,ultimus,Ultimus Elite NU14U3INF56BN-CS Laptop (10th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),19990.0,54.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.1,1920.0,1080.0,windows,1
30.0,hp,HP Pavilion 15-eg3081TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),71999.0,66.0,intel,core i5,12.0,16.0,16.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
31.0,msi,MSI GF63 Thin 11UC-1294IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11/ 4GB Graph),66780.0,76.0,intel,core i7,8.0,,16.0,HDD,1024.0,SSD,256.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,No information
32.0,samsung,Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),44990.0,59.0,intel,core i5,10.0,12.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
33.0,samsung,,47990.0,62.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
34.0,lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101GSIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),47990.0,71.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,,dedicated,False,15.6,1920.0,1080.0,windows,1
35.0,asus,Asus Vivobook 16X 2022 M1603QA-MB502WS Laptop (Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home),46990.0,65.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,16.0,1920.0,1200.0,windows,1
36.0,apple,Apple MacBook Air 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),102990.0,48.0,apple,m2,8.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,apple,apple,False,13.6,2560.0,,mac,1
37.0,dell,Dell G15-5520 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),68239.0,66.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,,,nvidia,,False,15.6,1920.0,1080.0,windows,1
38.0,acer,Acer Aspire Lite AL15-52 15 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),46990.0,64.0,intel,core i5,10.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
39.0,acer,,34990.0,60.0,intel,core i3,6.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
40.0,,HP 15s-fr5011TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),53990.0,62.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
41.0,asus,Asus Vivobook 16X 2023 K3605ZF-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63990.0,72.0,intel,core i5,,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
42.0,asus,Asus ROG Flow X13 GV301RC-LJ132WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),,,amd,ryzen 9,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,True,13.4,1920.0,1200.0,windows,1
43.0,hp,HP Victus 15-fa1062TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),88800.0,71.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
45.0,,HP Victus 15-fb0150AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),,71.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,dedicated,False,15.6,1920.0,1080.0,windows,1
46.0,hp,,116990.0,80.0,amd,,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1080.0,windows,1
47.0,hp,HP Victus 15-fa0555TX  Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70810.0,71.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
48.0,dell,Dell G15-5530 GN5530D83M6002ORB1 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),81290.0,71.0,intel,core i5,10.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
,msi,MSI Modern 14 C11M-030IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),35950.0,58.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
50.0,asus,Asus ROG Strix SCAR 16 2023 G634JZ-NM057WS Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),,83.0,intel,core i9,24.0,32.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,1
,msi,MSI Thin GF63 12VE-071IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/6GB Graphics),69990.0,70.0,intel,core i5,8.0,,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,2
53.0,dell,Dell Vostro 3425 Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),39649.0,66.0,amd,ryzen 5,6.0,12.0,8.0,,512.0,No secondary storage,0.0,amd,integrated,False,14.0,,1080.0,windows,1
56.0,infinix,Infinix INBook Y1 Plus 15 XL28 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),29990.0,54.0,intel,core i5,4.0,8.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
57.0,acer,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),,58.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
58.0,hp,HP Victus 16-s0095AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),83590.0,76.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,,dedicated,False,16.1,1920.0,1080.0,windows,1
59.0,hp,HP Victus 15-FB1001AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),54490.0,70.0,amd,,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,,False,15.6,1920.0,1080.0,,1
60.0,hp,HP 15s-eq2132AU Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),42499.0,63.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
61.0,infinix,Infinix INBook X3 Slim XL422 2023 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),27990.0,50.0,intel,core i3,6.0,8.0,,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
62.0,hp,HP Omen 16-u0005TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),147990.0,,intel,core i7,16.0,24.0,16.0,SSD,1024.0,,0.0,,dedicated,,16.1,2560.0,1600.0,windows,1
63.0,asus,Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),74085.0,75.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,17.3,1920.0,1080.0,windows,1
64.0,dell,Dell Inspiron 5430 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),86490.0,66.0,intel,core i7,12.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,1
65.0,asus,Asus Vivobook 15 X1502ZA-EJ741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),60990.0,67.0,intel,core i7,10.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
66.0,lenovo,Lenovo Ideapad Gaming 3 82SB00NXIN Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),56990.0,69.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,,dedicated,False,15.6,1920.0,1080.0,windows,1
67.0,dell,Dell Inspiron 5630 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),72490.0,,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,16.0,2560.0,1600.0,windows,1
68.0,asus,Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),35990.0,64.0,intel,core i3,2.0,4.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
69.0,asus,Asus TUF Gaming F15 2023 FX507ZV-LP094W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),108990.0,78.0,intel,core i7,14.0,20.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,,1
,asus,Asus TUF Gaming F15 FX506HF-HN025W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),57990.0,72.0,intel,core i5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,,,1920.0,1080.0,windows,1
71.0,hp,HP Victus 15-fa0998TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69999.0,72.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
,hp,HP Victus 15-fa0666TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),71990.0,65.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,,1
73.0,apple,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),119990.0,53.0,apple,,8.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,apple,apple,False,15.3,2880.0,1864.0,mac,
74.0,infinix,,26990.0,53.0,intel,celeron,4.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,,False,15.6,1920.0,1080.0,windows,1
75.0,hp,HP Pavilion x360 14-ek1010TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),77899.0,70.0,intel,core i5,10.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1080.0,windows,1
76.0,primebook,Primebook 4G Android Laptop (MediaTek Kompanio 500/ 4GB/ 64GB eMMC/ Android 11),14990.0,26.0,other,other,8.0,0.0,4.0,HDD,64.0,No secondary storage,,arm,integrated,False,11.6,1366.0,768.0,android,1
77.0,dell,Dell Inspiron 3520 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),50000.0,60.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,,intel,integrated,False,15.6,1920.0,1080.0,windows,1
78.0,acer,Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),56990.0,71.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,,0.0,nvidia,dedicated,False,15.6,,,windows,1
79.0,hp,HP Victus 15-fa0070TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,70.0,intel,core i5,8.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
80.0,hp,HP Victus 16-e0352AX Gaming Laptop (Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),49999.0,70.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.1,1920.0,1080.0,windows,1
81.0,asus,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),72490.0,62.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,2880.0,,windows,1
82.0,asus,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69689.0,64.0,,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,,intel,integrated,False,15.6,1920.0,1080.0,windows,1
83.0,iball,iBall Excelance CompBook Laptop (AQC/ 2GB/ 32GB/Win10),9800.0,41.0,intel,other,4.0,0.0,2.0,HDD,32.0,No secondary storage,0.0,intel,integrated,False,11.6,1366.0,768.0,windows,1
84.0,ultimus,Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),15990.0,46.0,intel,celeron,2.0,2.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,14.1,,,windows,1
85.0,dell,Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),83990.0,72.0,intel,core i5,10.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,,1080.0,windows,1
,asus,Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),46990.0,57.0,,core i5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
87.0,hp,HP Pavilion 15-EG2119TU Laptop (12th Gen Core i5/12GB RAM/ 512GB SSD/ Win11),60990.0,54.0,intel,core i5,,16.0,12.0,SSD,512.0,No secondary storage,0.0,,integrated,False,15.6,1920.0,1080.0,windows,1
88.0,lenovo,Lenovo IdeaPad Slim 3 82X60013IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),44990.0,51.0,intel,core i3,5.0,,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
89.0,lenovo,Lenovo ThinkBook 15 G5 21JF002JIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ Win11),34990.0,66.0,amd,ryzen 3,4.0,8.0,8.0,SSD,,No secondary storage,0.0,amd,integrated,,15.6,1920.0,1080.0,windows,1
,hp,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),66990.0,72.0,intel,core i5,8.0,12.0,16.0,SSD,1024.0,No secondary storage,,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
91.0,lenovo,Lenovo V15 G4 Laptop (AMD Athlon Silver 7120U/ 8GB/ 512GB SSD/ Win11 Home),,47.0,amd,other,2.0,2.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
,hp,HP Victus 15-fb1002AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51990.0,70.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
93.0,msi,,54990.0,65.0,intel,core i5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,,windows,2
94.0,ultimus,Ultimus Pro NU14U3INC43BN-CS Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),11990.0,41.0,intel,celeron,2.0,2.0,4.0,SSD,128.0,No secondary storage,0.0,intel,integrated,False,14.1,1366.0,768.0,windows,
95.0,lenovo,Lenovo ThinkBook 15 G5 21JFA00BIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ Win11),48990.0,70.0,amd,ryzen 7,8.0,16.0,8.0,SSD,512.0,No secondary storage,0.0,,integrated,False,15.6,1920.0,1080.0,windows,1
96.0,msi,MSI Katana 15 B13UDXK-1482IN Gaming Laptop (13th Gen Core i5/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),74990.0,75.0,intel,core i5,12.0,16.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,2
97.0,msi,MSI Bravo 15 B7ED-012IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49990.0,65.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,amd,dedicated,False,15.6,1920.0,1080.0,windows,1
98.0,asus,Asus Vivobook 15 X1502ZA-EJ544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),53990.0,63.0,intel,core i5,,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
99.0,asus,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),81689.0,71.0,intel,core i9,14.0,20.0,,SSD,512.0,No secondary storage,0.0,intel,integrated,False,16.0,1920.0,1200.0,windows,1
100.0,lenovo,,63889.0,,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
101.0,lenovo,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37040.0,59.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
102.0,asus,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),94990.0,70.0,intel,core i5,10.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,1920.0,1200.0,windows,1
103.0,infinix,Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),35990.0,60.0,intel,core i5,4.0,8.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
104.0,asus,,72990.0,70.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
105.0,hp,HP Victus 15-fb1016AX  Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),55990.0,67.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
